kind	level	name	limit_kind1	limit_lv1	limit_kind2	limit_lv2	restype1	resvalue1	restype2	resvalue2	restype3	resvalue3	restype4	resvalue4	worker	sec	value1	value2	value3	value4
12	34	木材厂/聚灵器	1	35	0	0	1	120870	2	120870	3	3591	4	3591	1	80662	544	65280	0	0
12	35	木材厂/聚灵器	1	36	0	0	1	127514	2	127514	3	5130	4	5130	1	89260	560	67200	0	0
12	36	木材厂/聚灵器	1	37	0	0	1	140070	2	140070	3	7328	4	7328	1	97682	576	69120	0	0
12	37	木材厂/聚灵器	1	38	0	0	1	162518	2	162518	3	10469	4	10469	1	107274	592	71040	0	0
12	38	木材厂/聚灵器	1	39	0	0	1	169654	2	169654	3	14955	4	14955	1	117977	608	72960	0	0
12	39	木材厂/聚灵器	1	40	0	0	1	184315	2	184315	3	21328	4	21328	1	128786	624	74880	0	0
12	40	木材厂/聚灵器	1	41	0	0	1	191451	2	191451	3	24342	4	24342	1	140704	640	76800	0	0
12	41	木材厂/聚灵器	1	42	0	0	1	201900	2	201900	3	28766	4	28766	1	152483	656	78720	0	0
12	42	木材厂/聚灵器	1	43	0	0	1	238617	2	238617	3	36658	4	36658	1	166525	672	80640	0	0
12	43	木材厂/聚灵器	1	44	0	0	1	250053	2	250053	3	39797	4	39797	1	180406	688	82560	0	0
12	44	木材厂/聚灵器	1	45	0	0	1	261218	2	261218	3	45188	4	45188	1	195302	704	84480	0	0
12	45	木材厂/聚灵器	1	46	0	0	1	283024	2	283024	3	48254	4	48254	1	211188	720	86400	0	0
12	46	木材厂/聚灵器	1	47	0	0	1	294145	2	294145	3	51220	4	51220	1	228041	736	88320	0	0
12	47	木材厂/聚灵器	1	48	0	0	1	332165	2	332165	3	64800	4	64800	1	246931	752	90240	0	0
12	48	木材厂/聚灵器	1	49	0	0	1	357042	2	357042	3	68153	4	68153	1	265646	768	92160	0	0
12	49	木材厂/聚灵器	1	50	0	0	1	372851	2	372851	3	74612	4	74612	1	285276	784	94080	0	0
12	50	木材厂/聚灵器	1	51	0	0	1	384478	2	384478	3	81619	4	81619	1	306851	800	96000	0	0
12	51	木材厂/聚灵器	1	52	0	0	1	414504	2	414504	3	87974	4	87974	1	328262	816	97920	0	0
12	52	木材厂/聚灵器	1	53	0	0	1	465079	2	465079	3	102099	4	102099	1	352582	832	99840	0	0
12	53	木材厂/聚灵器	1	54	0	0	1	481506	2	481506	3	114027	4	114027	1	376726	848	101760	0	0
12	54	木材厂/聚灵器	1	55	0	0	1	515416	2	515416	3	120870	4	120870	1	402701	864	103680	0	0
12	55	木材厂/聚灵器	1	56	0	0	1	531848	2	531848	3	127514	4	127514	1	429493	880	105600	0	0
12	56	木材厂/聚灵器	1	57	0	0	1	548017	2	548017	3	140070	4	140070	1	458063	896	107520	0	0
12	57	木材厂/聚灵器	1	58	0	0	1	631801	2	631801	3	162518	4	162518	1	488376	912	109440	0	0
12	58	木材厂/聚灵器	1	59	0	0	1	649193	2	649193	3	169654	4	169654	1	519462	928	111360	0	0
12	59	木材厂/聚灵器	1	60	0	0	1	670593	2	670593	3	184315	4	184315	1	552253	944	113280	0	0
12	60	木材厂/聚灵器	1	61	0	0	1	670593	2	670593	3	184315	4	184315	1	552253	960	115200	0	0
13	0	农田/魂器	1	1	0	0	1	24	2	24	0	0	0	0	1	6	0	0	0	0
13	1	农田/魂器	1	2	0	0	1	35	2	35	0	0	0	0	1	4	16	1920	0	0
13	2	农田/魂器	1	3	0	0	1	50	2	50	0	0	0	0	1	77	32	3840	0	0
13	3	农田/魂器	1	4	0	0	1	71	2	71	0	0	0	0	1	87	48	5760	0	0
13	4	农田/魂器	1	5	0	0	1	101	2	101	0	0	0	0	1	97	64	7680	0	0
13	5	农田/魂器	1	6	0	0	1	145	2	145	0	0	0	0	1	243	80	9600	0	0
13	6	农田/魂器	1	7	0	0	1	207	2	207	0	0	0	0	1	358	96	11520	0	0
13	7	农田/魂器	1	8	0	0	1	296	2	296	0	0	0	0	1	430	112	13440	0	0
13	8	农田/魂器	1	9	0	0	1	422	2	422	0	0	0	0	1	773	128	15360	0	0
13	9	农田/魂器	1	10	0	0	1	603	2	603	0	0	0	0	1	1055	144	17280	0	0
13	10	农田/魂器	1	11	0	0	1	862	2	862	0	0	0	0	1	1349	160	19200	0	0
13	11	农田/魂器	1	12	0	0	1	1232	2	1232	0	0	0	0	1	1744	176	21120	0	0
13	12	农田/魂器	1	13	0	0	1	1759	2	1759	0	0	0	0	1	2159	192	23040	0	0
13	13	农田/魂器	1	14	0	0	1	2513	2	2513	0	0	0	0	1	2589	208	24960	0	0
13	14	农田/魂器	1	15	0	0	1	3591	2	3591	0	0	0	0	1	3248	224	26880	0	0
13	15	农田/魂器	1	16	0	0	1	5130	2	5130	0	0	0	0	1	4060	240	28800	0	0
13	16	农田/魂器	1	17	0	0	1	7328	2	7328	0	0	0	0	1	5088	256	30720	0	0
13	17	农田/魂器	1	18	0	0	1	10469	2	10469	0	0	0	0	1	6645	272	32640	0	0
13	18	农田/魂器	1	19	0	0	1	14955	2	14955	0	0	0	0	1	7204	288	34560	0	0
13	19	农田/魂器	1	20	0	0	1	21328	2	21328	0	0	0	0	1	8930	304	36480	0	0
13	20	农田/魂器	1	21	0	0	1	24342	2	24342	3	24	4	24	1	11748	320	38400	0	0
13	21	农田/魂器	1	22	0	0	1	28766	2	28766	3	35	4	35	1	13545	336	40320	0	0
13	22	农田/魂器	1	23	0	0	1	36658	2	36658	3	50	4	50	1	15229	352	42240	0	0
13	23	农田/魂器	1	24	0	0	1	39797	2	39797	3	71	4	71	1	18516	368	44160	0	0
13	24	农田/魂器	1	25	0	0	1	45188	2	45188	3	101	4	101	1	24963	384	46080	0	0
13	25	农田/魂器	1	26	0	0	1	48254	2	48254	3	145	4	145	1	28868	400	48000	0	0
13	26	农田/魂器	1	27	0	0	1	51220	2	51220	3	207	4	207	1	32624	416	49920	0	0
13	27	农田/魂器	1	28	0	0	1	64800	2	64800	3	296	4	296	1	38042	432	51840	0	0
13	28	农田/魂器	1	29	0	0	1	68153	2	68153	3	422	4	422	1	43249	448	53760	0	0
13	29	农田/魂器	1	30	0	0	1	74612	2	74612	3	603	4	603	1	48293	464	55680	0	0
13	30	农田/魂器	1	31	0	0	1	81619	2	81619	3	862	4	862	1	53208	480	57600	0	0
13	31	农田/魂器	1	32	0	0	1	87974	2	87974	3	1232	4	1232	1	59571	496	59520	0	0
13	32	农田/魂器	1	33	0	0	1	102099	2	102099	3	1759	4	1759	1	65772	512	61440	0	0
13	33	农田/魂器	1	34	0	0	1	114027	2	114027	3	2513	4	2513	1	73305	528	63360	0	0
13	34	农田/魂器	1	35	0	0	1	120870	2	120870	3	3591	4	3591	1	80662	544	65280	0	0
13	35	农田/魂器	1	36	0	0	1	127514	2	127514	3	5130	4	5130	1	89260	560	67200	0	0
13	36	农田/魂器	1	37	0	0	1	140070	2	140070	3	7328	4	7328	1	97682	576	69120	0	0
13	37	农田/魂器	1	38	0	0	1	162518	2	162518	3	10469	4	10469	1	107274	592	71040	0	0
13	38	农田/魂器	1	39	0	0	1	169654	2	169654	3	14955	4	14955	1	117977	608	72960	0	0
13	39	农田/魂器	1	40	0	0	1	184315	2	184315	3	21328	4	21328	1	128786	624	74880	0	0
13	40	农田/魂器	1	41	0	0	1	191451	2	191451	3	24342	4	24342	1	140704	640	76800	0	0
13	41	农田/魂器	1	42	0	0	1	201900	2	201900	3	28766	4	28766	1	152483	656	78720	0	0
13	42	农田/魂器	1	43	0	0	1	238617	2	238617	3	36658	4	36658	1	166525	672	80640	0	0
13	43	农田/魂器	1	44	0	0	1	250053	2	250053	3	39797	4	39797	1	180406	688	82560	0	0
13	44	农田/魂器	1	45	0	0	1	261218	2	261218	3	45188	4	45188	1	195302	704	84480	0	0
13	45	农田/魂器	1	46	0	0	1	283024	2	283024	3	48254	4	48254	1	211188	720	86400	0	0
13	46	农田/魂器	1	47	0	0	1	294145	2	294145	3	51220	4	51220	1	228041	736	88320	0	0
13	47	农田/魂器	1	48	0	0	1	332165	2	332165	3	64800	4	64800	1	246931	752	90240	0	0
13	48	农田/魂器	1	49	0	0	1	357042	2	357042	3	68153	4	68153	1	265646	768	92160	0	0
13	49	农田/魂器	1	50	0	0	1	372851	2	372851	3	74612	4	74612	1	285276	784	94080	0	0
13	50	农田/魂器	1	51	0	0	1	384478	2	384478	3	81619	4	81619	1	306851	800	96000	0	0
13	51	农田/魂器	1	52	0	0	1	414504	2	414504	3	87974	4	87974	1	328262	816	97920	0	0
13	52	农田/魂器	1	53	0	0	1	465079	2	465079	3	102099	4	102099	1	352582	832	99840	0	0
13	53	农田/魂器	1	54	0	0	1	481506	2	481506	3	114027	4	114027	1	376726	848	101760	0	0
13	54	农田/魂器	1	55	0	0	1	515416	2	515416	3	120870	4	120870	1	402701	864	103680	0	0
13	55	农田/魂器	1	56	0	0	1	531848	2	531848	3	127514	4	127514	1	429493	880	105600	0	0
13	56	农田/魂器	1	57	0	0	1	548017	2	548017	3	140070	4	140070	1	458063	896	107520	0	0
13	57	农田/魂器	1	58	0	0	1	631801	2	631801	3	162518	4	162518	1	488376	912	109440	0	0
13	58	农田/魂器	1	59	0	0	1	649193	2	649193	3	169654	4	169654	1	519462	928	111360	0	0
13	59	农田/魂器	1	60	0	0	1	670593	2	670593	3	184315	4	184315	1	552253	944	113280	0	0
13	60	农田/魂器	1	61	0	0	1	670593	2	670593	3	184315	4	184315	1	552253	960	115200	0	0
14	0	铁矿厂/炼化室	1	1	0	0	1	24	2	24	0	0	0	0	1	6	0	0	0	0
14	1	铁矿厂/炼化室	1	2	0	0	1	35	2	35	0	0	0	0	1	4	3	360	0	0
14	2	铁矿厂/炼化室	1	3	0	0	1	50	2	50	0	0	0	0	1	77	6	720	0	0
14	3	铁矿厂/炼化室	1	4	0	0	1	71	2	71	0	0	0	0	1	87	9	1080	0	0
14	4	铁矿厂/炼化室	1	5	0	0	1	101	2	101	0	0	0	0	1	97	12	1440	0	0
14	5	铁矿厂/炼化室	1	6	0	0	1	145	2	145	0	0	0	0	1	243	15	1800	0	0
14	6	铁矿厂/炼化室	1	7	0	0	1	207	2	207	0	0	0	0	1	358	18	2160	0	0
14	7	铁矿厂/炼化室	1	8	0	0	1	296	2	296	0	0	0	0	1	430	21	2520	0	0
14	8	铁矿厂/炼化室	1	9	0	0	1	422	2	422	0	0	0	0	1	773	24	2880	0	0
14	9	铁矿厂/炼化室	1	10	0	0	1	603	2	603	0	0	0	0	1	1055	27	3240	0	0
14	10	铁矿厂/炼化室	1	11	0	0	1	862	2	862	0	0	0	0	1	1349	30	3600	0	0
14	11	铁矿厂/炼化室	1	12	0	0	1	1232	2	1232	0	0	0	0	1	1744	33	3960	0	0
14	12	铁矿厂/炼化室	1	13	0	0	1	1759	2	1759	0	0	0	0	1	2159	36	4320	0	0
14	13	铁矿厂/炼化室	1	14	0	0	1	2513	2	2513	0	0	0	0	1	2589	39	4680	0	0
14	14	铁矿厂/炼化室	1	15	0	0	1	3591	2	3591	0	0	0	0	1	3248	42	5040	0	0
14	15	铁矿厂/炼化室	1	16	0	0	1	5130	2	5130	0	0	0	0	1	4060	45	5400	0	0
14	16	铁矿厂/炼化室	1	17	0	0	1	7328	2	7328	0	0	0	0	1	5088	48	5760	0	0
14	17	铁矿厂/炼化室	1	18	0	0	1	10469	2	10469	0	0	0	0	1	6645	51	6120	0	0
14	18	铁矿厂/炼化室	1	19	0	0	1	14955	2	14955	0	0	0	0	1	7204	54	6480	0	0
14	19	铁矿厂/炼化室	1	20	0	0	1	21328	2	21328	0	0	0	0	1	8930	57	6840	0	0
14	20	铁矿厂/炼化室	1	21	0	0	1	24342	2	24342	3	24	4	24	1	11748	60	7200	0	0
14	21	铁矿厂/炼化室	1	22	0	0	1	28766	2	28766	3	35	4	35	1	13545	63	7560	0	0
14	22	铁矿厂/炼化室	1	23	0	0	1	36658	2	36658	3	50	4	50	1	15229	66	7920	0	0
14	23	铁矿厂/炼化室	1	24	0	0	1	39797	2	39797	3	71	4	71	1	18516	69	8280	0	0
14	24	铁矿厂/炼化室	1	25	0	0	1	45188	2	45188	3	101	4	101	1	24963	72	8640	0	0
14	25	铁矿厂/炼化室	1	26	0	0	1	48254	2	48254	3	145	4	145	1	28868	75	9000	0	0
14	26	铁矿厂/炼化室	1	27	0	0	1	51220	2	51220	3	207	4	207	1	32624	78	9360	0	0
14	27	铁矿厂/炼化室	1	28	0	0	1	64800	2	64800	3	296	4	296	1	38042	81	9720	0	0
14	28	铁矿厂/炼化室	1	29	0	0	1	68153	2	68153	3	422	4	422	1	43249	84	10080	0	0
14	29	铁矿厂/炼化室	1	30	0	0	1	74612	2	74612	3	603	4	603	1	48293	87	10440	0	0
14	30	铁矿厂/炼化室	1	31	0	0	1	81619	2	81619	3	862	4	862	1	53208	90	10800	0	0
14	31	铁矿厂/炼化室	1	32	0	0	1	87974	2	87974	3	1232	4	1232	1	59571	93	11160	0	0
14	32	铁矿厂/炼化室	1	33	0	0	1	102099	2	102099	3	1759	4	1759	1	65772	96	11520	0	0
14	33	铁矿厂/炼化室	1	34	0	0	1	114027	2	114027	3	2513	4	2513	1	73305	99	11880	0	0
14	34	铁矿厂/炼化室	1	35	0	0	1	120870	2	120870	3	3591	4	3591	1	80662	102	12240	0	0
14	35	铁矿厂/炼化室	1	36	0	0	1	127514	2	127514	3	5130	4	5130	1	89260	105	12600	0	0
14	36	铁矿厂/炼化室	1	37	0	0	1	140070	2	140070	3	7328	4	7328	1	97682	108	12960	0	0
14	37	铁矿厂/炼化室	1	38	0	0	1	162518	2	162518	3	10469	4	10469	1	107274	111	13320	0	0
14	38	铁矿厂/炼化室	1	39	0	0	1	169654	2	169654	3	14955	4	14955	1	117977	114	13680	0	0
14	39	铁矿厂/炼化室	1	40	0	0	1	184315	2	184315	3	21328	4	21328	1	128786	117	14040	0	0
14	40	铁矿厂/炼化室	1	41	0	0	1	191451	2	191451	3	24342	4	24342	1	140704	120	14400	0	0
14	41	铁矿厂/炼化室	1	42	0	0	1	201900	2	201900	3	28766	4	28766	1	152483	123	14760	0	0
14	42	铁矿厂/炼化室	1	43	0	0	1	238617	2	238617	3	36658	4	36658	1	166525	126	15120	0	0
14	43	铁矿厂/炼化室	1	44	0	0	1	250053	2	250053	3	39797	4	39797	1	180406	129	15480	0	0
14	44	铁矿厂/炼化室	1	45	0	0	1	261218	2	261218	3	45188	4	45188	1	195302	132	15840	0	0
14	45	铁矿厂/炼化室	1	46	0	0	1	283024	2	283024	3	48254	4	48254	1	211188	135	16200	0	0
14	46	铁矿厂/炼化室	1	47	0	0	1	294145	2	294145	3	51220	4	51220	1	228041	138	16560	0	0
14	47	铁矿厂/炼化室	1	48	0	0	1	332165	2	332165	3	64800	4	64800	1	246931	141	16920	0	0
14	48	铁矿厂/炼化室	1	49	0	0	1	357042	2	357042	3	68153	4	68153	1	265646	144	17280	0	0
14	49	铁矿厂/炼化室	1	50	0	0	1	372851	2	372851	3	74612	4	74612	1	285276	147	17640	0	0
14	50	铁矿厂/炼化室	1	51	0	0	1	384478	2	384478	3	81619	4	81619	1	306851	150	18000	0	0
14	51	铁矿厂/炼化室	1	52	0	0	1	414504	2	414504	3	87974	4	87974	1	328262	153	18360	0	0
14	52	铁矿厂/炼化室	1	53	0	0	1	465079	2	465079	3	102099	4	102099	1	352582	156	18720	0	0
14	53	铁矿厂/炼化室	1	54	0	0	1	481506	2	481506	3	114027	4	114027	1	376726	159	19080	0	0
14	54	铁矿厂/炼化室	1	55	0	0	1	515416	2	515416	3	120870	4	120870	1	402701	162	19440	0	0
14	55	铁矿厂/炼化室	1	56	0	0	1	531848	2	531848	3	127514	4	127514	1	429493	165	19800	0	0
14	56	铁矿厂/炼化室	1	57	0	0	1	548017	2	548017	3	140070	4	140070	1	458063	168	20160	0	0
14	57	铁矿厂/炼化室	1	58	0	0	1	631801	2	631801	3	162518	4	162518	1	488376	171	20520	0	0
14	58	铁矿厂/炼化室	1	59	0	0	1	649193	2	649193	3	169654	4	169654	1	519462	174	20880	0	0
14	59	铁矿厂/炼化室	1	60	0	0	1	670593	2	670593	3	184315	4	184315	1	552253	177	21240	0	0
14	60	铁矿厂/炼化室	1	61	0	0	1	670593	2	670593	3	184315	4	184315	1	552253	180	21600	0	0
15	0	秘银穴/深坑	1	1	0	0	1	24	2	24	0	0	0	0	1	6	0	0	0	0
15	1	秘银穴/深坑	1	2	0	0	1	35	2	35	0	0	0	0	1	4	2	240	0	0
15	2	秘银穴/深坑	1	3	0	0	1	50	2	50	0	0	0	0	1	77	4	480	0	0
15	3	秘银穴/深坑	1	4	0	0	1	71	2	71	0	0	0	0	1	87	6	720	0	0
15	4	秘银穴/深坑	1	5	0	0	1	101	2	101	0	0	0	0	1	97	8	960	0	0
15	5	秘银穴/深坑	1	6	0	0	1	145	2	145	0	0	0	0	1	243	10	1200	0	0
15	6	秘银穴/深坑	1	7	0	0	1	207	2	207	0	0	0	0	1	358	12	1440	0	0
15	7	秘银穴/深坑	1	8	0	0	1	296	2	296	0	0	0	0	1	430	14	1680	0	0
15	8	秘银穴/深坑	1	9	0	0	1	422	2	422	0	0	0	0	1	773	16	1920	0	0
15	9	秘银穴/深坑	1	10	0	0	1	603	2	603	0	0	0	0	1	1055	18	2160	0	0
15	10	秘银穴/深坑	1	11	0	0	1	862	2	862	0	0	0	0	1	1349	20	2400	0	0
15	11	秘银穴/深坑	1	12	0	0	1	1232	2	1232	0	0	0	0	1	1744	22	2640	0	0
15	12	秘银穴/深坑	1	13	0	0	1	1759	2	1759	0	0	0	0	1	2159	24	2880	0	0
15	13	秘银穴/深坑	1	14	0	0	1	2513	2	2513	0	0	0	0	1	2589	26	3120	0	0
15	14	秘银穴/深坑	1	15	0	0	1	3591	2	3591	0	0	0	0	1	3248	28	3360	0	0
15	15	秘银穴/深坑	1	16	0	0	1	5130	2	5130	0	0	0	0	1	4060	30	3600	0	0
15	16	秘银穴/深坑	1	17	0	0	1	7328	2	7328	0	0	0	0	1	5088	32	3840	0	0
15	17	秘银穴/深坑	1	18	0	0	1	10469	2	10469	0	0	0	0	1	6645	34	4080	0	0
15	18	秘银穴/深坑	1	19	0	0	1	14955	2	14955	0	0	0	0	1	7204	36	4320	0	0
15	19	秘银穴/深坑	1	20	0	0	1	21328	2	21328	0	0	0	0	1	8930	38	4560	0	0
15	20	秘银穴/深坑	1	21	0	0	1	24342	2	24342	3	24	4	24	1	11748	40	4800	0	0
15	21	秘银穴/深坑	1	22	0	0	1	28766	2	28766	3	35	4	35	1	13545	42	5040	0	0
15	22	秘银穴/深坑	1	23	0	0	1	36658	2	36658	3	50	4	50	1	15229	44	5280	0	0
15	23	秘银穴/深坑	1	24	0	0	1	39797	2	39797	3	71	4	71	1	18516	46	5520	0	0
15	24	秘银穴/深坑	1	25	0	0	1	45188	2	45188	3	101	4	101	1	24963	48	5760	0	0
15	25	秘银穴/深坑	1	26	0	0	1	48254	2	48254	3	145	4	145	1	28868	50	6000	0	0
15	26	秘银穴/深坑	1	27	0	0	1	51220	2	51220	3	207	4	207	1	32624	52	6240	0	0
15	27	秘银穴/深坑	1	28	0	0	1	64800	2	64800	3	296	4	296	1	38042	54	6480	0	0
15	28	秘银穴/深坑	1	29	0	0	1	68153	2	68153	3	422	4	422	1	43249	56	6720	0	0
15	29	秘银穴/深坑	1	30	0	0	1	74612	2	74612	3	603	4	603	1	48293	58	6960	0	0
15	30	秘银穴/深坑	1	31	0	0	1	81619	2	81619	3	862	4	862	1	53208	60	7200	0	0
15	31	秘银穴/深坑	1	32	0	0	1	87974	2	87974	3	1232	4	1232	1	59571	62	7440	0	0
15	32	秘银穴/深坑	1	33	0	0	1	102099	2	102099	3	1759	4	1759	1	65772	64	7680	0	0
15	33	秘银穴/深坑	1	34	0	0	1	114027	2	114027	3	2513	4	2513	1	73305	66	7920	0	0
15	34	秘银穴/深坑	1	35	0	0	1	120870	2	120870	3	3591	4	3591	1	80662	68	8160	0	0
15	35	秘银穴/深坑	1	36	0	0	1	127514	2	127514	3	5130	4	5130	1	89260	70	8400	0	0
15	36	秘银穴/深坑	1	37	0	0	1	140070	2	140070	3	7328	4	7328	1	97682	72	8640	0	0
15	37	秘银穴/深坑	1	38	0	0	1	162518	2	162518	3	10469	4	10469	1	107274	74	8880	0	0
15	38	秘银穴/深坑	1	39	0	0	1	169654	2	169654	3	14955	4	14955	1	117977	76	9120	0	0
15	39	秘银穴/深坑	1	40	0	0	1	184315	2	184315	3	21328	4	21328	1	128786	78	9360	0	0
15	40	秘银穴/深坑	1	41	0	0	1	191451	2	191451	3	24342	4	24342	1	140704	80	9600	0	0
15	41	秘银穴/深坑	1	42	0	0	1	201900	2	201900	3	28766	4	28766	1	152483	82	9840	0	0
15	42	秘银穴/深坑	1	43	0	0	1	238617	2	238617	3	36658	4	36658	1	166525	84	10080	0	0
15	43	秘银穴/深坑	1	44	0	0	1	250053	2	250053	3	39797	4	39797	1	180406	86	10320	0	0
15	44	秘银穴/深坑	1	45	0	0	1	261218	2	261218	3	45188	4	45188	1	195302	88	10560	0	0
15	45	秘银穴/深坑	1	46	0	0	1	283024	2	283024	3	48254	4	48254	1	211188	90	10800	0	0
15	46	秘银穴/深坑	1	47	0	0	1	294145	2	294145	3	51220	4	51220	1	228041	92	11040	0	0
15	47	秘银穴/深坑	1	48	0	0	1	332165	2	332165	3	64800	4	64800	1	246931	94	11280	0	0
15	48	秘银穴/深坑	1	49	0	0	1	357042	2	357042	3	68153	4	68153	1	265646	96	11520	0	0
15	49	秘银穴/深坑	1	50	0	0	1	372851	2	372851	3	74612	4	74612	1	285276	98	11760	0	0
15	50	秘银穴/深坑	1	51	0	0	1	384478	2	384478	3	81619	4	81619	1	306851	100	12000	0	0
15	51	秘银穴/深坑	1	52	0	0	1	414504	2	414504	3	87974	4	87974	1	328262	102	12240	0	0
15	52	秘银穴/深坑	1	53	0	0	1	465079	2	465079	3	102099	4	102099	1	352582	104	12480	0	0
15	53	秘银穴/深坑	1	54	0	0	1	481506	2	481506	3	114027	4	114027	1	376726	106	12720	0	0
15	54	秘银穴/深坑	1	55	0	0	1	515416	2	515416	3	120870	4	120870	1	402701	108	12960	0	0
15	55	秘银穴/深坑	1	56	0	0	1	531848	2	531848	3	127514	4	127514	1	429493	110	13200	0	0
15	56	秘银穴/深坑	1	57	0	0	1	548017	2	548017	3	140070	4	140070	1	458063	112	13440	0	0
15	57	秘银穴/深坑	1	58	0	0	1	631801	2	631801	3	162518	4	162518	1	488376	114	13680	0	0
15	58	秘银穴/深坑	1	59	0	0	1	649193	2	649193	3	169654	4	169654	1	519462	116	13920	0	0
15	59	秘银穴/深坑	1	60	0	0	1	670593	2	670593	3	184315	4	184315	1	552253	118	14160	0	0
15	60	秘银穴/深坑	1	61	0	0	1	670593	2	670593	3	184315	4	184315	1	552253	120	14400	0	0
16	0	民居/地穴	1	1	0	0	1	24	2	24	0	0	0	0	1	6	0	0	0	0
16	1	民居/地穴	1	2	0	0	1	35	2	35	0	0	0	0	1	4	1	3	0	0
16	2	民居/地穴	1	3	0	0	1	50	2	50	0	0	0	0	1	77	2	6	0	0
16	3	民居/地穴	1	4	0	0	1	71	2	71	0	0	0	0	1	87	3	9	0	0
16	4	民居/地穴	1	5	0	0	1	101	2	101	0	0	0	0	1	97	4	12	0	0
16	5	民居/地穴	1	6	0	0	1	145	2	145	0	0	0	0	1	243	5	15	0	0
16	6	民居/地穴	1	7	0	0	1	207	2	207	0	0	0	0	1	358	6	18	0	0
16	7	民居/地穴	1	8	0	0	1	296	2	296	0	0	0	0	1	430	7	21	0	0
16	8	民居/地穴	1	9	0	0	1	422	2	422	0	0	0	0	1	773	8	24	0	0
16	9	民居/地穴	1	10	0	0	1	603	2	603	0	0	0	0	1	1055	9	27	0	0
16	10	民居/地穴	1	11	0	0	1	862	2	862	0	0	0	0	1	1349	10	30	0	0
16	11	民居/地穴	1	12	0	0	1	1232	2	1232	0	0	0	0	1	1744	11	33	0	0
16	12	民居/地穴	1	13	0	0	1	1759	2	1759	0	0	0	0	1	2159	12	36	0	0
16	13	民居/地穴	1	14	0	0	1	2513	2	2513	0	0	0	0	1	2589	13	39	0	0
16	14	民居/地穴	1	15	0	0	1	3591	2	3591	0	0	0	0	1	3248	14	42	0	0
16	15	民居/地穴	1	16	0	0	1	5130	2	5130	0	0	0	0	1	4060	15	45	0	0
16	16	民居/地穴	1	17	0	0	1	7328	2	7328	0	0	0	0	1	5088	16	48	0	0
16	17	民居/地穴	1	18	0	0	1	10469	2	10469	0	0	0	0	1	6645	17	51	0	0
16	18	民居/地穴	1	19	0	0	1	14955	2	14955	0	0	0	0	1	7204	18	54	0	0
16	19	民居/地穴	1	20	0	0	1	21328	2	21328	0	0	0	0	1	8930	19	57	0	0
16	20	民居/地穴	1	21	0	0	1	24342	2	24342	3	24	4	24	1	11748	20	60	0	0
16	21	民居/地穴	1	22	0	0	1	28766	2	28766	3	35	4	35	1	13545	21	63	0	0
16	22	民居/地穴	1	23	0	0	1	36658	2	36658	3	50	4	50	1	15229	22	66	0	0
16	23	民居/地穴	1	24	0	0	1	39797	2	39797	3	71	4	71	1	18516	23	69	0	0
16	24	民居/地穴	1	25	0	0	1	45188	2	45188	3	101	4	101	1	24963	24	72	0	0
16	25	民居/地穴	1	26	0	0	1	48254	2	48254	3	145	4	145	1	28868	25	75	0	0
16	26	民居/地穴	1	27	0	0	1	51220	2	51220	3	207	4	207	1	32624	26	78	0	0
16	27	民居/地穴	1	28	0	0	1	64800	2	64800	3	296	4	296	1	38042	27	81	0	0
16	28	民居/地穴	1	29	0	0	1	68153	2	68153	3	422	4	422	1	43249	28	84	0	0
16	29	民居/地穴	1	30	0	0	1	74612	2	74612	3	603	4	603	1	48293	29	87	0	0
16	30	民居/地穴	1	31	0	0	1	81619	2	81619	3	862	4	862	1	53208	30	90	0	0
16	31	民居/地穴	1	32	0	0	1	87974	2	87974	3	1232	4	1232	1	59571	31	93	0	0
16	32	民居/地穴	1	33	0	0	1	102099	2	102099	3	1759	4	1759	1	65772	32	96	0	0
16	33	民居/地穴	1	34	0	0	1	114027	2	114027	3	2513	4	2513	1	73305	33	99	0	0
16	34	民居/地穴	1	35	0	0	1	120870	2	120870	3	3591	4	3591	1	80662	34	102	0	0
16	35	民居/地穴	1	36	0	0	1	127514	2	127514	3	5130	4	5130	1	89260	35	105	0	0
16	36	民居/地穴	1	37	0	0	1	140070	2	140070	3	7328	4	7328	1	97682	36	108	0	0
16	37	民居/地穴	1	38	0	0	1	162518	2	162518	3	10469	4	10469	1	107274	37	111	0	0
16	38	民居/地穴	1	39	0	0	1	169654	2	169654	3	14955	4	14955	1	117977	38	114	0	0
16	39	民居/地穴	1	40	0	0	1	184315	2	184315	3	21328	4	21328	1	128786	39	117	0	0
16	40	民居/地穴	1	41	0	0	1	191451	2	191451	3	24342	4	24342	1	140704	40	120	0	0
16	41	民居/地穴	1	42	0	0	1	201900	2	201900	3	28766	4	28766	1	152483	41	123	0	0
16	42	民居/地穴	1	43	0	0	1	238617	2	238617	3	36658	4	36658	1	166525	42	126	0	0
16	43	民居/地穴	1	44	0	0	1	250053	2	250053	3	39797	4	39797	1	180406	43	129	0	0
16	44	民居/地穴	1	45	0	0	1	261218	2	261218	3	45188	4	45188	1	195302	44	132	0	0
16	45	民居/地穴	1	46	0	0	1	283024	2	283024	3	48254	4	48254	1	211188	45	135	0	0
16	46	民居/地穴	1	47	0	0	1	294145	2	294145	3	51220	4	51220	1	228041	46	138	0	0
16	47	民居/地穴	1	48	0	0	1	332165	2	332165	3	64800	4	64800	1	246931	47	141	0	0
16	48	民居/地穴	1	49	0	0	1	357042	2	357042	3	68153	4	68153	1	265646	48	144	0	0
